"Species","Group","Median_S","LCI_S","UCI_S","Median_W","LCI_W","UCI_W","Median_diff","LCI_diff","UCI_diff"
"Ashy Drongo",2,919,868.10875,993.75625,272,272,272,647,596.10875,721.75625
"Gray-winged Blackbird",2,1332,1332,1365,438.9,385.55,496.28875,910.45,840.95,967.5
"White-capped Redstart",2,1220.7,1187.99375,1305.43,372,368,384.0025,848.7,812.4925,932.23
"Spotted Dove",0,272,272,272,272,272,272,0,0,0
"Black-headed Jay",0,1332,1332,1351.8,1258.55,1173.80875,1332,74,0,158.19125
"Gray-headed Canary-Flycatcher",2,1332,1332,1332,326,321,351.27125,1006,980.72875,1011
"Indian White-eye",0,272,272,272,272,272,272,0,0,0
"Mistle Thrush",0,1581,1580.45,1754.3,1609.7,1580.1,1736.72,-28.5,-146.35,156.85375
"Rock Pigeon",0,272,272,272,272,266.45,272,0,0,5.55000000000001
"Scaly-bellied Woodpecker",0,1237,1234.7725,1252,1174.95,1098.94625,1255,62.0499999999998,-18,140.16625
"Spotted Forktail",2,1332,1311.5,1335.9,896.675,814.3,1013.7,433.3,312.4875,515.4225
"Black Drongo",2,272,272,272,262,256,262.25,10,9.59500000000002,16
"White-throated Kingfisher",0,271,262,272,262,256,262,9.64999999999998,0,15.5
"Black-throated Tit",2,1332,1332,1346,1255,1248,1284.88875,77.025,47.78375,94.53
"Variegated Laughingthrush",1,1384.25,1369.34125,1453.9275,1534,1494.5,1556.0025,-143.95,-174.40125,-62.5
"Eurasian Jay",2,1731.25,1622.8,1776.03,1542,1529.65,1573.605,177.7,75.8924999999999,229.29875
"Gray-headed Woodpecker",0,591,565.0925,602,591,580.99875,602,0,-26.2424999999999,12
"Himalayan Woodpecker",0,1538.8,1488.45,1542,1542,1449.35,1542,0,-50.6024999999999,82.8112499999999
"Crested Kingfisher",0,365.4,336.6,372.95625,335,314.995,363,28,-14.16625,53
"Jungle Babbler",0,272,272,272,272,272,272,0,0,0
"Jungle Myna",2,449.375,418,584,269.45,245,299.005,185.9,144.445,312.28125
"Oriental Magpie-Robin",2,279,272.79875,285.3075,272,272,272,7,0.798750000000011,13.3075
"Red-wattled Lapwing",2,272,267.79625,272,262,262,262,10,5.79625000000001,10
"Himalayan Bluetail",2,1916.6,1351.6,2019.3125,1163.3,1098.48625,1247.55,711.975,150.8,871.1625
"Lemon-rumped Warbler",2,1100,835.595,1369,565,480.8,591,564.675,265.74625,858.4375
"Blue-throated Barbet",2,558.325,443,601,413.8,382.4,439.35125,137.975,28.74375,191.4025
"Brownish-flanked Bush Warbler",2,1612,1587.55,1682.805,601.875,465.9,897,1012.5,718.45875,1164.2375
"Common Tailorbird",0,272,272,272,272,272,272,0,0,0
"Plum-headed Parakeet",0,272,272,279,272,272,272,0,0,7
"Black-chinned Babbler",1,386,386,388,530.9,438,591,-143.9,-205,-52
"Brown-fronted Woodpecker",2,1237,1063.58,1237,1008.45,932,1056.0425,192.05,30.38125,305
"Chestnut-bellied Nuthatch",0,414.7,388,446,377.25,338.67625,388,37.975,0,90.07
"Himalayan Prinia",2,995.7,918.99875,1050,861,831.5975,919,133,38.19875,189
"Kalij Pheasant",0,775,637.12625,789.8025,759.65,661.965,772.95375,12.925,-124,112.2
"Red-billed Leiothrix",0,666,666,696.25375,666,653.395,721.76125,0,-55.5175,34.0225
"Rufous Sibia",2,1599.3,1570,1639.4,943.225,919,1058.50625,641.3,524.9875,711
"Slaty-blue Flycatcher",2,1586.8,1584.2,1713.8875,388,373.395,403,1199,1183.1975,1331.05125
"Carrion Crow",0,2722.9,2654.8,3031.4,2781.4,2548.6,3157,3.5,-434.6,324.526249999999
"Eurasian Hoopoe",2,323.225,321,372,259.9,247.24375,262.30125,66.975,59,119
"Slaty-headed Parakeet",2,921,827,1014.2,441.225,399,520.06,496.95,339.12,609.96125
"Long-tailed Minivet",2,1237,1157,1271,359.275,314.59,379.005,887.35,793.475,943.2025
"Eurasian Collared-Dove",2,272,272,272,262,255.5975,262,10,10,16.4025
"Long-tailed Shrike",2,584,552.99375,590,272,272,272,312,280.99375,318.00125
"Black-and-yellow Grosbeak",0,1743,1574.7,1965.73,1587.3,1335.2,1667,160.7,-46.7400000000001,453.295
"Blue-fronted Redstart",2,1369,1369,1666.05,1226,1219,1237.825,143,131.4,440.05
"Greenish Warbler",2,407.625,319.99375,602,272,265.89625,272,136,48.59875,330
"Little Forktail",2,1369,1369,1369,782.775,706.37625,1065,586.225,304,662.62375
"Siberian Stonechat",2,1139.675,1093,1164,256.4,245,262,888.6,836.69875,912
"White-capped Bunting",2,1130.95,1059.4,1519.23125,436.8,419.6,448.605,697.625,620.59,1085.90875
"Eurasian Wren",2,1993.3,1695.85,2404.1925,1586.55,1582.85,1595,408.2,107.7475,818.7125
"Baya Weaver",0,245.8,245,272,262.6,262,272,-16.95,-26,9.85375000000002
"Pied Bushchat",2,272,262,272,245.8,245,262,21.775,3.59500000000002,27
"Gray-breasted Prinia",0,272,272,272,272,272,272,0,0,0
"Paddyfield Pipit",0,244.05,244,245,245,243.93625,246,-0.899999999999977,-1.70250000000004,0.80125000000001
"Upland Pipit",0,1237,1236.35,1237,1184.8,1177.2,1285.15,52.1999999999998,-48.1500000000001,59.8000000000002
"Indian Robin",0,272,272,272,272,267.0975,272,0,0,4.90249999999998
"Purple Sunbird",2,272,272,272,245,232.7975,271.55625,27,0.443749999999989,39.2025
"Indian Peafowl",2,272,259,272,246.6,245,267,20.025,2.74375,27
"Brown-headed Barbet",0,272,272,272,272,272,272,0,0,0
"Coppersmith Barbet",0,272,272,272,272,272,288,0,-16,0
"Green Bee-eater",1,271.5,261,272,301,272,342.6,-29,-77.6025,-0.346250000000025
"Red Junglefowl",0,272,272,272,284.9,272,304,-12.9,-32,0
"Scaly-breasted Munia",0,272,272,272,272,262,272,0,0,10
"White-throated Fantail",2,591,565,599,287,278.265,303.36625,297.95,269.1775,315.25625
"Ashy Prinia",0,272,272,272,263,262,272,9,0,10
"Asian Koel",0,272,272,272,273.05,264,301,-1.05000000000001,-29,8
"Greater Coucal",2,284.775,272,294,262,258.5,262.0025,22.8,10,32.1575
"Indian Gray Hornbill",0,272,272,272,272,272,272,0,0,0
"Hill Partridge",0,1580,1580,1580,1573,1522.1,1660.5,7,-80.5,59.26125
"Chestnut-bellied Rock-Thrush",2,1256.05,1254.6,1330.0975,592.9,492.12125,666,670.175,588.8,775.25625
"Himalayan Rubythroat",2,1279.1,1276.4,1586.39625,415.875,387.735,471.47625,882.75,810.61625,1164.895
"Hume's Warbler",2,1331.2,1218.9575,1566.8,272,272,272,1059.2,946.9575,1294.8
"Pink-browed Rosefinch",2,1771.15,1646.5,1862,1255,1236.8,1266.8,515.65,389.235,612.10375
"Rufous-breasted Accentor",2,1369,1369,1369,1156.85,888.75,1227,212.15,142,480.25
"Rosy Pipit",2,1580,1580,1675.16375,254.35,245,275.03,1327.35,1306.17,1412.82625
"Buff-barred Warbler",2,1562.35,1514.65,1881.85,1258.8,1215,1321.2,322.725,228.13,603.255
"Chestnut-tailed Minla",2,1609,1477.1,1941.45125,1283.95,1212.1,1534,331.7,93.9224999999998,676.40625
"Fulvous-breasted Woodpecker",0,424.225,332.1,440,371.3,329,388.5,47.55,-45.90875,95.40125
"Gray-capped Pygmy Woodpecker",0,386,372,388,372,351.975,387.55125,14,-4.50625,34.025
"Rusty-cheeked Scimitar-Babbler",0,591,591,599.9075,591,591,602,0,-11,4.81999999999994
"Small Minivet",2,272,272,284.45125,245,245,267,27,5,39.25125
"Brown Rock Chat",0,272,272,272,272,272,272,0,0,0
"Common Babbler",0,272,272,272,272,264,272,0,0,8
"Laughing Dove",2,316.7,304,321,265,256.3,288.605,50.775,26.095,62.6
"Indian Silverbill",0,245,245,264.0575,261.15,245,272,-15.325,-27,2.69249999999997
"Red Avadavat",0,244.9,244.45,246,245.9,245,264,-0.999999999999972,-18.5,0.550000000000011
"Brahminy Starling",0,279,272,295,271.125,253,272,11,0,31.0025
"Rufous-bellied Niltava",2,1948.6,1893.99375,2035,470.05,438,591,1474.05,1341.995,1572.56125
"Black-rumped Flameback",0,256.9,245,272,267,259,272,-10.6,-27,10
"Plain Prinia",0,263.05,262.4,272,262,256.5,272,1.82499999999999,-9,14.95375
"Spotted Owlet",0,272,272,272,259,245,272,13,0,27
"Bank Myna",0,252.1,243.7,262.85,244.15,238,245,8.825,-1.10000000000002,22.95125
"Bluethroat",2,3164,3119,3179.8,262,262,262,2902,2857,2917.8
"Asian Pied Starling",2,264.05,263.45,272,262,249.085,263,7,1,19
"Rufous-naped Tit",0,1599.8,1558.25,1919.91,1601.6,1590,1607.76125,-0.525000000000091,-46.4000000000001,314.58875
"Indian Roller",0,245,245,245,245,245,245,0,0,0
"Common Woodshrike",0,279.4,272.85,316,269.3,245,286.4,13.45,-9.40125000000003,48.65125
"Fire-fronted Serin",2,2599.2,2191,2697.25,1371.15,1263.995,1434,1202,823,1336.7125
"Hair-crested Drongo",2,372,372,377.505,307,295.9,321,65,51,77.15125
"Yellow-eyed Babbler",2,294,284.0925,312.15,272,272,276.615,22,8.18499999999999,40.15
"Orange-headed Thrush",0,386,386,421,288,246.995,591,101.1,-205,156.2425
"Puff-throated Babbler",1,384.6,372,386,491.325,434,584.0125,-106.425,-199.52,-49.2
"Verditer Flycatcher",2,1040.5,985,1094,313,280.2,372.0225,737.8,653.905,809.45875
"White-browed Scimitar-Babbler",0,565,565,602,438,438,597.6,127,-21.7500000000001,164
"Thick-billed Flowerpecker",2,316,297.93625,327.7575,275.85,272,279,39.05,20.05,53.9625
"Bay-backed Shrike",1,244.45,244.45,244.45,245,245,245,-0.550000000000011,-0.550000000000011,-0.550000000000011
"Common Hawk-Cuckoo",1,272,272,272,273,273,273,-1,-1,-1
"Speckled Piculet",0,602,591,602,602,591,602,0,-11,11
"Whiskered Yuhina",2,1861.55,1782.8075,1862,727.6,647.955,773.1075,1123.55,1047.88625,1213.605
"Blue-capped Redstart",2,1369,1369,1547.75625,932,919,1049.79625,437,320.9175,615.75625
"Chukar",0,1883.2,1729.7925,1981.38375,1754.05,1696.7,1857.0125,121.95,-73.0175,251.7425
"Fire-breasted Flowerpecker",2,1862,1862,1931.6075,638.975,602,772.75125,1224,1090.25,1288.9625
"Black Francolin",0,629.75,601.45375,733.1175,579.2,437.04875,921.18125,53.275,-286.22125,208.51
"Yellow-footed Green-Pigeon",0,245,245,245,245,245,260.69375,0,-15.69375,0
"Red-billed Chough",2,2766.5,2745.25,2816,2232.85,2124.5,2375.935,562.5,390.92125,677.1525
"Yellow-billed Chough",2,2822.55,2724,2910,2054.7,1619.05,2259.74,809.8,528.4,1225.46875
"Eurasian Skylark",2,3236.55,3235.48875,3240,365.45,315.8,413.0375,2870.35,2823.13875,2921.00625
"Pale-billed Flowerpecker",2,591,526.89875,591,388,369.795,568.4025,202.3,11.7575,221.005
"White-throated Laughingthrush",0,1332,1332,1332,1248,1248,1332,84,0,84
"Himalayan Black-lored Tit",2,1256.4,1114.3725,1327,815.25,771,964,430.175,247.37625,523.78625
"Scaly-breasted Cupwing",2,1804.25,1804.25,1858.325,1042.125,829.5875,1062.005,767.35,742.91,974.6625
"Scaly Thrush",2,1193.85,1163.15,1456.425,408.2,326.645,537.7325,836.15,631.315,1050.8
"Common Iora",0,259,246.7,272,272,269.3,284.0025,-13,-26.9,0
"Rufous-gorgeted Flycatcher",2,2415.35,2080.8,2627,537.4,449,591,1867.95,1540.89,2136.47
"Whistler's Warbler",2,1860.6,1830,1966,403,395.54375,445.625,1447.325,1388.05625,1563.45625
"Gray Treepie",2,602,602,602,508.9,446,591,93.0999999999998,11,156
"Hill Pigeon",2,2712.125,2664.8,2810.77625,1318.7,1255,1586,1391.25,1127.0975,1530.64625
"Brown-capped Pygmy Woodpecker",2,290.9,289.4,373.3625,257,245,291.20875,38.4,9.86,119.55875
"Brown Accentor",2,3575.25,3260.25,4062.55,2742,2717.055,2796.1,822.825,464.56625,1322.25875
"Snow Pigeon",2,2678.4,2659.75,2734.3,1626.65,1583,1720.2875,1052.9,958.91375,1116.12125
"Collared Owlet",0,1332,1332,1332,1343.55,1263.1,1365.4,-11.55,-33.4000000000001,68.9000000000001
"Koklass Pheasant",2,1871.775,1773.5,2035,1689,1655.45,1804.4,178.15,47.02375,342.6175
"Himalayan Shrike-Babbler",2,1448.7,1372.39875,1578.25875,1064.25,773.09625,1147.4125,422.45,264.72,700.43375
"Lesser Yellownape",0,395.35,386.4,591,514,435,596.0125,-84.575,-204.05625,81.2949999999999
"Himalayan Monal",2,2188.15,2122.2,2531.95,2049.45,1778.75,2111,148.175,17.8499999999999,579.43
"Large Cuckooshrike",2,304,286.4,320.5,259.4,245,275.3,44.1000000000001,17.28,73.7
"White-winged Redstart",2,3263,3230.4,3289.1125,3167.5,3164.5,3172.90875,95,63.1925000000003,121.125
"Tickell's Blue Flycatcher",0,277.85,257.15,285,245,245,293.5625,19.45,-27.18125,40
"Red-breasted Parakeet",0,381,377.4,386,363.2,347.25,388,17.8,-7,34.0075
"Streak-throated Woodpecker",0,262.55,245,317.6675,257.6,245,351.645,-4.39999999999998,-92.78,64.4475
"Horned Lark",2,3878.1,3694.83,3944.035,3198,3198,3198,680.1,496.83,746.035
"Chestnut-crowned Laughingthrush",2,1753.975,1657,1800.915,1293,1256.4,1320.85125,455.45,356.4925,515.005
"Asian Emerald Dove",1,345,301.995,372,388,388,392.4,-43.425,-87,-16
"Dark-breasted Rosefinch",2,1937.85,1937.85,1937.85,1539,1539,1539,398.85,398.85,398.85
"Robin Accentor",2,3336.5,3225.3,3540,2807.4,2805,2817.2,527.95,417.05,733.4
"Eurasian Magpie",1,2742,2735.7,2764.55,3197,3197,3197.4,-455,-461.3,-432.45
"Black-headed Mountain Finch",2,3782.35,3690.3325,3904.84625,3399.5,3374.5,3601.285,383.375,208.80875,512.9575
"Twite",2,4102.2,4079.29875,4162,3237,3237,3239.25,865.200000000001,842.24875,925
"Great Rosefinch",2,3504.225,3366,3666.10875,3174.3,3173.38875,3174.3,330.6,191.7,492.1525
"Bar-winged Flycatcher-shrike",0,372,372,386.6025,354,326,372,18.7,0,51.015
"Red-billed Blue-Magpie",0,666,661.24125,679.78625,666,658.0975,686.055,0,-23.605,18.2099999999999
"Spot-winged Grosbeak",2,1545.55,1528.10625,1772.9,1288,1281.1,1422.76,260.9,117.75,486.985
"White-crested Laughingthrush",1,386,386,386,491,446,544.00625,-105,-158.00625,-60
"Rufous-chinned Laughingthrush",0,666,647.95,691.05,729.1,666,954.085,-61.9,-292.35,0.125000000000028
"Chestnut-headed Tesia",2,1332,1292.1,1695.865,653.4,602,861.2975,687.9,470.6675,1060.835
"White-tailed Nuthatch",2,1552.85,1526.7,1593.615,1416.6,1383,1515.285,143.875,38.3999999999999,197.20375
"Long-billed Thrush",2,1492.5,1492.5,1492.5,1015,1015,1015,477.5,477.5,477.5
"Eurasian Nutcracker",1,1560.5,1451.69125,1795.75375,1862,1853.45,1912.2,-301.5,-422.07125,-68.1250000000001
"White-collared Blackbird",2,2417,2362.6,2484,1573.45,1494.2,1642.08,845,761.69625,944.2975
"Blyth's Leaf Warbler",2,1600.875,1488.84625,1712.90375,384.45,373.7625,395.1375,1216.425,1093.70875,1339.14125
"Yellow-browed Tit",0,1374,1373.4,1578,1382.1,1376.7,1555.51875,-6.90000000000009,-180.405,197.4075
"Ashy-throated Warbler",2,1670,1588.8,1920.415,1214.9,1162.5,1226.8625,468.1,371.97375,727.9225
"Greater Flameback",0,275.75,245.9975,334,297,292.5,306.7325,-21.6,-51.5,37
"Striated Laughingthrush",2,1332,1332,1332,1248,1248,1270,84,62,84
"Brown Boobook",2,372,372,372,333.9,333.9,333.9,38.1,38.1,38.1
"Large Gray Babbler",2,340.5,323.5,386.0225,293.5,264.695,331.915,46.7,0.490000000000001,98.985
"Small Niltava",2,1332,1312.5,1332,441,402.23375,540.3,891,791.7,929.76625
"Black-hooded Oriole",0,247.3,245,272,259,245,272,-8,-27,17.2
"Jungle Owlet",0,245,245,245,245,245,259.41,0,-14.41,0
"Rufous-bellied Woodpecker",0,1650.775,1588.35,1743,1570,1542,1673.75,82.8000000000002,-39.71125,186.7
"Blue-bearded Bee-eater",0,245,245,245,305.8,245,369.2,-60.8,-124.2,0
"Himalayan Flameback",0,285,283.7,343.5475,327.6,315.595,372,-39.75,-84.66,18.7
"Scarlet Minivet",2,594.425,427,754.29625,334.7,311.4,368,250.4,75.0225000000001,410.55875
"Lineated Barbet",2,334,326,368.405,300.75,291.3,321,31.25,10.19,71.15
"Green-tailed Sunbird",2,2145.2,2056.215,2173,620.5,504.055,792.0375,1519.875,1333.0975,1653
"Oriental Pied-Hornbill",0,245,245,245,259,245,284.45125,-14,-39.40125,0
"Black-crested Bulbul",0,371.2,349,372,377.2,368,381,-9,-28.6,3.19999999999999
"Maroon Oriole",2,1351.8,683.095,1381.50375,371.175,323.19875,436.715,973.75,314.8875,1048.35375
"Velvet-fronted Nuthatch",0,421,360.75,444.7725,372,368.785,380.1075,47.2500000000001,-11.25,72.5874999999999
"Black-faced Warbler",2,1580,1549.55625,1789.48375,1333.25,1324.2,1388,242.3,191.995,450.42125
"Red-whiskered Bulbul",0,272,253.585,272,249.5,245,272,19,-7.20125000000004,27
"Greater Yellownape",0,482,434.74125,600.4575,560.1,461.49875,627.0075,-73.225,-157.29,63.3162499999999
"Ashy Bulbul",0,386,385.74375,386,375.8,312.85,404.01375,10.1,-18.555,72.6625
"Blue-winged Minla",0,1146.75,883.7,1332,1234.875,943.64375,1312.05,-3.60000000000002,-363.8675,337.7
"Mountain Bulbul",2,1332,1332,1332,1207.6,1174,1251.3,124.4,80.6999999999998,158
"Bronzed Drongo",2,652.025,597.05,946,418.8,403.1925,458.495,230.25,154.74625,523.8775
"Great Hornbill",2,334.65,331.135,338.165,316.625,315.31875,317.93125,18.025,13.20375,22.84625
"Streak-breasted Scimitar-Babbler",2,2173,2069.35625,2173,1784.4,1630,2102.89,378.5,32.5799999999999,543
