"Species","Group","Median_S","LCI_S","UCI_S","Median_W","LCI_W","UCI_W","Median_diff","LCI_diff","UCI_diff"
"Indian White-eye",2,2115.6,2093,2149.6075,2011,1966.065,2026.0225,109,82,162
"Rock Pigeon",0,2067,2035,2095.6275,2067,2056.2,2080.2675,0,-33,27.7537499999996
"Scaly-bellied Woodpecker",2,2738,2687.7,2812.015,2635.5,2629.75,2642,100,49.0974999999999,179.5175
"Spotted Forktail",2,2480.2,2420.84875,2499,2417,2417,2417,63.2000000000003,3.84874999999946,82
"Black Drongo",2,1683.8,1606.4925,1763.0275,861,827,861,836.35,750.6,917.74125
"Common Kingfisher",0,1775,1619.795,1845.95625,1771.35,1704.28,1810,-5.42499999999984,-150.543750000001,90.28875
"Eurasian Coot",2,4534,3487,4536,3237,3236,3237,1297,250,1299
"Eurasian Moorhen",2,3242.725,3238.595,3261.7025,3220,3220,3220,22.7249999999999,18.5949999999999,41.7999999999997
"Gray Heron",0,3240,3222.54625,3337,3239.5,3232.75,3240,1.67500000000018,-17.4500000000003,97.1187500000008
"Little Grebe",2,3181,3181,3186.86125,1586.95,1581,1595,1594.375,1586,1601.1
"Mallard",2,4127.09999999999,3263,4504.3,3246.25,3244.2,3251.3,881.599999999999,16.1475000000001,1259.05625
"White-throated Kingfisher",0,1580,1580,1584,1584,1581,1588,-4,-8,0.456250000000034
"Black-throated Tit",2,2601.35,2548,2621,2417,2417,2417,184.35,131,204
"Variegated Laughingthrush",2,3436.05,3330.61625,3524,2893,2858.75,2914.25,545.025,436.192499999999,641.86375
"Eurasian Jay",2,2484,2484,2490.3,2417,2417,2417,67,67,73.3000000000002
"Gray-headed Woodpecker",0,2485.95,2417,2499,2417,2417,2417,68.9499999999998,0,82
"Himalayan Woodpecker",2,2893,2893,2959.3,2860,2860,2860,33,33,99.3000000000002
"Asian Barred Owlet",2,2313,2230.4875,2417,2175.25,2173,2233,136,29.7349999999988,244
"Crested Kingfisher",0,1781,1757,1872.30625,1738.1,1656.5,1757.8,59.8000000000004,0,167.93875
"Golden Eagle",2,5271.6,4814.25,5359,4211,4211,4211,1060.6,603.25,1148
"Jungle Babbler",1,1419,1413,1423,1477.9,1434,1523,-58.8999999999996,-103.415,-15
"Jungle Myna",2,1952,1952,1971.6,1584.1,1370.79,1633.08125,370.6,319.9775,583.9025
"Oriental Magpie-Robin",2,1434,1419,1491,1223.6,1094,1255,213.300000000001,168,345.307500000001
"Red-wattled Lapwing",0,827,827,827,837.35,827,919,-10.3499999999996,-92,0
"Lemon-rumped Warbler",2,3242,3216,3288.25,2282,2227.5975,2293,963.9,923,1043.04
"Blue-throated Barbet",2,2011,2010,2022.005,1901,1870,1937.0125,109.1,73.4875,141
"Brownish-flanked Bush Warbler",2,2772.6,2729.25,2784,2233,2141.5,2293,537.5,454.5,634.10375
"Common Tailorbird",1,936.35,901.997499999999,988.161249999999,1163.2,1143,1191,-221.750000000001,-264.2,-166.2875
"Indian Pond-Heron",2,3190,2161.66499999999,3234.20125,1595,1589.6975,1601,1592.225,566.702499999986,1638.11
"Little Egret",2,1622.5,1612.2,1779,1580,1579,1584,43,29.94125,199
"Plum-headed Parakeet",2,1775.1,1677.975,1846.46625,1365,1352,1383,409.975,307.60375,484.063749999999
"Black-chinned Babbler",2,2417,2417,2417,2227.25,2174,2234.2075,189.75,181,243
"Brown-fronted Woodpecker",0,2388,2250.32375,2417,2244.75,2230.78625,2293,123.875,-11.4012500000004,183.05
"Chestnut-bellied Nuthatch",2,2067,2049,2093,1922.25,1791,1951,151.9,104.64375,279.95625
"Himalayan Prinia",2,2233,2198.2375,2233.25,2132.6,2112.1925,2178.55,90.3,32.8412499999999,119.6075
"Kalij Pheasant",0,2417,2417,2483.6775,2417,2417,2495,0,-78,52.7637499999986
"Pied Kingfisher",0,1587,1585,1600.5,1596,1585.49875,1605,-6.79999999999995,-19.1012500000001,8.85375000000012
"Red-billed Leiothrix",0,2045,2004.78875,2052.6225,2070.2,2049,2096.25,-26.0250000000001,-71.53375,0
"Rufous Sibia",2,2627,2607.48125,2627.87125,2417,2417,2417,210,186,210.849999999999
"Slaty-blue Flycatcher",2,3165,3104.465,3213.05,1602.475,1582.135,1656.23375,1561.1,1499.1425,1615.02375
"Eurasian Hoopoe",2,4250.45,4211,4265.3,1838.35,1720.51,2076.08,2394.45,2156.395,2527.7975
"Slaty-headed Parakeet",2,2417,2417,2417,2173.2,2173,2180.3025,243.8,236.6975,244
"Long-tailed Minivet",2,2810,2788.85,2838.015,2173,2133.74375,2182.82,643.799999999999,615,688.00875
"Eurasian Collared-Dove",2,2417,2417,2417,1586.125,1397.4,1643.7125,830.875,773.287499999999,1019.6
"Long-tailed Shrike",2,3423.25,3352.4,3525.2225,2030,1918.18375,2087.60125,1399.325,1322.99,1536.05375
"Brown Dipper",2,3816.75,3560.7425,3887.75,3420,3420,3460.2,382.15,137.529999999999,464.4675
"Greenish Warbler",2,3243.7,3202.1475,3326.4,864.424999999999,717.5475,1188.8,2405.45,2051.19375,2561.01125
"Siberian Stonechat",2,3404.4,3220,3504,2021.775,1911.1975,2049,1374.5,1186.0975,1551.8025
"White-capped Bunting",2,2934,2934,2934,2011.6,1972.52,2039.6475,922.4,894.3525,961.48
"Baya Weaver",0,827,827,827,827,827,827,0,0,0
"Black-winged Stilt",2,4536,4522.3675,4539.5,602,602,602,3934,3916.89375,3937.5
"Cattle Egret",2,1323,1178.5925,1579.1,1038.45,892.534999999994,1194,253.400000000007,17.8937499999919,551.1925
"Common Sandpiper",2,4533.4,4523.49875,4534,1863.225,1779,1887.49625,2667.475,2634.4275,2751.8025
"Pied Bushchat",0,1908.35,1830.0975,1959.005,1662.8,1376.9,1921,253.250000000002,-51.3149999999993,544.523750000002
"White-breasted Waterhen",0,919,804.4,1175,854.4,789.5325,919,62.7999999999979,-61.045,337.61125
"Barn Swallow",2,3244.3,3237,3263,2108,2108,2108,1136.3,1129,1155
"Gray-breasted Prinia",0,1434.85,1419,1507.1025,1483.15,1419,1524.405,-19.6750000000002,-90.6249999999997,70.2025000000003
"Paddyfield Pipit",0,886.1,616.5,1059.54375,804.949999999999,666,1067.85,60.0500000000026,-288.01875,345.5
"Red-rumped Swallow",1,2030,2011,2035,2104,2083.23875,2108,-74.1249999999998,-97,-49.74625
"Indian Robin",2,1362.25,1323,1395,1255,1226,1261.75,111.8,68,159.71
"Purple Sunbird",2,1200.4,1164.6825,1236.75125,827,717.95375,864.7125,390.900000000001,324.9325,490.865
"Indian Peafowl",0,1496,1437.12375,1641.3,1496,1240.57,1627.0625,15.2000000000028,-146.532499999999,283.58625
"Brown-headed Barbet",0,827,827,831,827,827,827,0,0,4
"Coppersmith Barbet",0,861,844,861,911.299999999999,843.7925,1077.5,-53.5749999999986,-216.6675,13.6900000000001
"Green Bee-eater",0,694.8,666,742.605,784,695.905,819.25375,-82.7000000000008,-127.75375,2.50249999999911
"Red Junglefowl",0,1705,1572.9225,1805.6,1681.9,1559.915,1746.3025,18.8499999999993,-134.215,173.46125
"Scaly-breasted Munia",0,1542,1483.68125,1580,1550,1429.695,1582.61625,-4.525000000001,-80.30125,138.760000000002
"White-throated Fantail",2,1767.55,1665.4825,1836.76625,1630,1574.0975,1686.26875,145.475000000001,30.7312500000054,243.5
"Ashy Prinia",1,827,827,837.449999999999,1040.25,872.99875,1164,-209.349999999999,-337,-45.5962499999999
"Asian Koel",2,2072.275,2041.37625,2103.17375,751.224999999999,748.39875,754.051249999999,1321.05,1287.325,1354.775
"Greater Coucal",0,827,827,846.8,827,827,827,0,0,19.7999999999997
"Indian Gray Hornbill",1,827,827,831,962,861,1005.4,-134.1,-177.717499999999,-34
"Hill Partridge",2,2893,2893,2944,2491.2,2442.94375,2499,403,394,466.7625
"Chestnut-bellied Rock-Thrush",2,2896.5,2822.34625,2928.8,2175.8,2126.4925,2183.05125,725.4,647.63,788.1
"Hume's Warbler",2,3183,3013.97,3240.21125,1816,1785.0425,1877,1355.2,1193.31125,1444.1825
"Pink-browed Rosefinch",2,3615.5,3534.9625,3621,2499,2499,2499,1116.5,1035.9625,1122
"Rosy Pipit",2,4431.45,4414.2075,4448.6925,1697.075,1614.40125,1779.74875,2734.375,2668.94375,2799.80625
"Fulvous-breasted Woodpecker",2,2112.45,2018.94875,2232.42625,1870.7,1683.1325,1913.2,279,143.4775,492.305
"Gray-capped Pygmy Woodpecker",2,2044.1,1931,2073,1770.3,1628.84625,1866,267.55,129.2825,420.3175
"Rusty-cheeked Scimitar-Babbler",0,2417,2417,2417,2344.8,2287.9675,2417,71.6000000000013,0,129.032500000001
"Small Minivet",2,900.8,842.295,985,811,666,827,108.6,26.5200000000004,269.9725
"Brown Rock Chat",0,827,827,827,827,827,827,0,0,0
"Common Babbler",0,828.3,827,852,827,827,827,1.29999999999995,0,25
"Gray Francolin",0,830.5,826.99875,852,816.6,746.8675,827,26.1500000000003,0,95.755
"Laughing Dove",0,1027.3,827,1202.43,1218,827,1592,-220.55,-680.225000000003,218.84625
"Brahminy Starling",2,1069.65,1011,1221.65,827,827,827,242.649999999998,184,394.65
"Common Redshank",2,4539,4536,4542,3263,3263,3263,1276,1273,1279
"Gray-throated Martin",0,731.85,666.93,804.67,666,613.79,734.95,73.2999999999994,-50.1,135.485
"Rufous-bellied Niltava",2,2511,2505.6,2511,1896.75,1757,2002.25,613.6,508.742500000001,754
"Citrine Wagtail",2,4534,4496.39625,4534,1580,1192.33,1661.9,2953,2867.165,3341.46625
"Black-rumped Flameback",2,861,811.479999999999,861,696.850000000001,666,794.028749999999,159.05,43.4500000000009,195
"Green Sandpiper",2,4534,4415.1575,4536,3256.7,3245,3263,1272.85,1160,1289.3
"Indian Spot-billed Duck",0,602,602,602,602,602,602,0,0,0
"Spotted Owlet",0,827,827,834.9325,827,827,827,0,0,7.93249999999973
"Bar-headed Goose",2,4539.9,4536,4556,602,455.96375,809,3947.15,3731.8,4085.55875
"Bank Myna",0,1105.5,653,1288.6,664.125,602,826.037499999998,434.824999999999,-13,635.015
"Bluethroat",2,3845,3615,3878,1585,1580,1586.25,2260,2030,2293.465
"Asian Pied Starling",0,827,827,827,827,827,827,0,0,0
"Rufous-naped Tit",2,3348.875,3116.60375,3461.66,2941,2919.15,2953.45,408.3,177.67375,521.57875
"Indian Roller",2,601,459.9825,666.765,444.9,430.785,491.1025,141.825,3.995,218.21125
"Crested Serpent-Eagle",0,2417,2417,2417,2417,2417,2417,0,0,0
"Fire-fronted Serin",2,4432.35,4302.28,4533.025,3780.2,3659,3928.2,659.700000000003,484.437499999999,827.57875
"Shikra",0,1802.25,1609.95,1858.0025,1652.15,1414.69375,1759.81,149.549999999999,-70.2399999999998,392.8425
"Hair-crested Drongo",2,1279,1255,1306.4,961.9,870.65,1011,315.7,253,409.455
"Wire-tailed Swallow",0,827,827,829.2475,1086,827,1134.55,-259,-307.55,0
"Oriental Honey-buzzard",2,1946,1683.44375,1996.8825,1580,1143.965,1584.35,366.375,102.191250000001,812.131249999999
"Yellow-eyed Babbler",0,827,827,833,827,827,861,0,-34,5.26124999999999
"Orange-headed Thrush",2,881.5,881.5,881.5,666,666,666,215.5,215.5,215.5
"Puff-throated Babbler",1,896.55,861,985,1227.55,987.4425,1255,-324,-394,-73.9412500000002
"Verditer Flycatcher",2,2499,2499,2499,1945.85,1701,2049,553.15,450,798
"White-browed Wagtail",2,2652,1991.79375,3164.2,934.6,808.199999999999,1067.15,1712.7,1010.535,2236.815
"Peregrine Falcon",2,2624.2,2533.66,2809.17,2096.2,2070.745,2098.005,526.1,450.284999999999,730.264999999999
"Speckled Piculet",0,2050,1947.48125,2336.4,2173.55,2088.8,2229.02125,-127.275,-241.0025,160.807499999999
"Whiskered Yuhina",2,2511,2510,2516.95875,2499,2499,2499,12,11,17.9587499999998
"Bearded Vulture",2,5359,5349.685,5359,4211,4211,4211,1148,1138.685,1148
"Chukar",2,4739.725,4683.8475,5196.8,4211,4211,4211,528.724999999996,472.8475,985.799999999997
"River Lapwing",0,544,475.69625,627.6075,610.199999999999,535,666,-66.35,-175.0225,57.7537499999998
"Ruddy Shelduck",2,4646,4542,4707.5,3263,3238.3,3263,1383.6,1279,1450.20125
"Fire-breasted Flowerpecker",2,2499,2499,2499,2068.95,1887.50125,2116.15,430.05,382.85,611.498749999999
"Black Francolin",2,2417,2417,2417,2201,2179,2230,216,187,238
"Red-billed Chough",2,4713,4665,4868.24,4211,4211,4211,502,454,657.240000000001
"Yellow-billed Chough",2,5267,5267,5267,4252.8,4211,4269.85,1014.2,997.150000000001,1056
"Lesser Whitethroat",2,3706.95,3554.5325,3844.45625,827,827,1125.10875,2833.6,2565.47,3012.6
"Red-naped Ibis",0,403.5,348.325,422,422.25,405.625,438,-20.6,-74.64375,2.71874999999999
"Pale-billed Flowerpecker",0,778.4,683.94625,861,911.249999999999,804.02,1000,-133,-287.128750000001,19.27875
"White-throated Laughingthrush",0,2417,2417,2417,2417,2417,2417,0,0,0
"Himalayan Black-lored Tit",2,2411.5,2212.2875,2480.00625,2141.85,2114.7,2153,275.4,76.6974999999994,359.75375
"Booted Eagle",2,3244,3244,3244,1411.275,1247.61375,1574.93625,1832.725,1669.06375,1996.38625
"Common Iora",2,853.375,815.947499999999,873.5825,773.125,630.71,827,81.7500000000001,9.23625000000024,217.7225
"Brown-headed Gull",2,4538.2,4536,4541.23125,1579,1572.48,1579.25,2959.2,2957,2968.0325
"Gray Treepie",0,2417,2417,2417,2417,2417,2417,0,0,0
"Hill Pigeon",2,4844.95,4713.2975,5020.4,4382,4325.4,4392.95,465.225,330.25,644.94375
"Snow Pigeon",2,4943.5,4597.38,4957.825,4047,3785.71375,4047,896.5,550.38,1170.58625
"Little Swift",0,1952,1952,1968,1952,1573,1952,0,0,379
"Koklass Pheasant",0,3162.1,3073.75,3227,3204.35,3025,3236,-36.7499999999995,-157,146.54
"Lesser Yellownape",0,2049,2008.4875,2110.71125,2004.3,1870,2067,60.7749999999999,-25.8424999999988,190.01875
"Himalayan Monal",2,3547.4,3518,3626.55,3236,3236,3237.65,310.575,281.21625,390.55
"White-winged Redstart",2,5345,5278.4,5359,3717.8,3681.7,3721.3,1627.9,1562.93375,1673.6
"Horned Lark",2,5262.95,5023.985,5347.8,4382.5,4335.8,4399.6,876.975,646.547499999999,970.8025
"Chestnut-crowned Laughingthrush",2,2780.4,2746,2884.7,2417,2417,2417,363.4,329,467.699999999998
"Asian Emerald Dove",2,1611.95,1406.335,1769.1425,1332,1304.7975,1348.47375,279.949999999999,74.7262499999996,437.65625
"Robin Accentor",2,5317.7,5267,5345,4211,4211,4211,1106.7,1056,1134
"Eurasian Magpie",2,4249.1,4211,4253,4148,4148,4148,101.1,63,105
"Bar-winged Flycatcher-shrike",0,1696.35,1463.175,1961.8,1472.35,1364.59,1576.865,238.150000000001,-18.8512499999997,542.20625
"Red-billed Blue-Magpie",0,2148.875,2115,2185.3225,2173,2138,2202.025,-12.8000000000004,-67.6025000000008,36.7999999999997
"White-crested Laughingthrush",0,1738.125,1534.37625,1870,1870,1870,1870,-131.875,-335.62375,0
"Dusky Crag-Martin",1,894.399999999999,861,1011,1227,1084.48,1441.87375,-346.55,-555.05,-175.98125
"White-tailed Nuthatch",0,2699.15,2627,2739.6,2625.95,2622.3,2627,73.2749999999974,0,115.1025
"Eurasian Nutcracker",2,3218.65,3035,3269,2868.25,2860,2926,334,150.250000000001,409
"White-collared Blackbird",2,3358.675,3235.6,3377.2,2625,2577.39125,2638.755,731,608.12875,773.61625
"Greater Flameback",0,861,810.445,861.3,923.5,861,1046.25,-68.2499999999989,-195,0
"Striated Laughingthrush",2,2479,2428,2509.40625,2417,2417,2417,62,11,92.4062499999996
"Small Niltava",2,2417,2417,2417,1767.8,1757,1794,649.2,623,660
"Black-hooded Oriole",0,713.2,666,752,666,656,666,47.2499999999999,0,86
"Stork-billed Kingfisher",0,602,602,661.799999999999,623.7,602,666,-16.2500000000002,-64,27.7999999999995
"Jungle Owlet",0,714.674999999999,666,856.825,704.3,655.79,827,2.64999999999969,-150.09125,169.4375
"Rufous-bellied Woodpecker",2,2738,2688.115,2738,2486.25,2417,2492.25,249.2,203.83625,316.73
"Blue-bearded Bee-eater",0,827,761.8,868.4,775.2,666,861,41.2,-76.3000000000001,181.5
"Scarlet Minivet",2,2446.025,2159.91625,2500.2,1926.5,1870,2037.6,515.950000000001,209.4725,624.8
"Lineated Barbet",0,827,737.78375,867,710.15,666,842.91375,89,-48.7849999999999,195
"Green-tailed Sunbird",2,2679.5,2660,2738,2417,2220.925,2417,270.299999999999,243,465.2325
"Oriental Pied-Hornbill",0,827,827,827,827,827,861,0,-34,7.95749999999976
"Maroon Oriole",0,2417,2417,2417,2417,2417,2417,0,0,0
"Black-faced Warbler",0,2417,2417,2417,2417,2417,2417,0,0,0
"Red-whiskered Bulbul",0,817.35,780,827,827,791,827,-5.95000000000016,-47,32.7100000000005
"Greater Yellownape",0,2100,2049,2182.5475,2077.05,2035,2116.75,19.25,-44.26,112.0575
"Blue-winged Minla",0,2117.5,2073,2179.03625,2115,2071.49,2174,-6.50000000000023,-85.51,82.1674999999996
"Bronzed Drongo",2,2093.35,2093.0175,2093.35,2049,2043.11,2051.4225,44.3499999999999,41.9275000000002,49.9075000000005
"Streak-breasted Scimitar-Babbler",0,2417,2417,2417,2417,2417,2417,0,0,0
