"Species","Group","Median_S","LCI_S","UCI_S","Median_W","LCI_W","UCI_W","Median_diff","LCI_diff","UCI_diff"
"Brahminy Starling",0,276.25,272,305.4625,269.875,245,272,12.25,0,45.71375
"Rufous-bellied Niltava",2,1962.775,1851.975,2055,539.025,434,592.1,1448.05,1281.73875,1605.57125
"Citrine Wagtail",2,1580,1580,1585.785,257.25,245,267.865,1322.75,1312.135,1340.785
"Black-rumped Flameback",0,254.1,245,272,267.25,249.24125,272,-10.775,-27,13
"Green Sandpiper",0,284.5,272,347.56375,273.1,262.8475,292.305,7.375,-16.1025,69.9424999999999
"Indian Spot-billed Duck",0,275.5,262.645,319.16,267,245,317.23,6.64999999999998,-47.81,54.735
"Spotted Owlet",0,272,269.64375,272,259.525,245,272,12.4,0,27
"Bank Myna",2,262,262,262,238.3,238.3,238.3,23.7,23.7,23.7
"Asian Pied Starling",0,264,258.5975,272,261.625,245,272,7.30000000000004,-9.005,27
"Indian Roller",0,245,244.9,245,245,244.3,246.6,0,-1.59999999999999,0.75
"Crested Serpent-Eagle",0,272,254.45,275.2025,264.125,245,272,6.95000000000005,-7.2525,27
"Fire-fronted Serin",2,2624.9,2187.5575,2704,1415.25,1262.795,1434,1203.475,757,1384.58125
"Shikra",0,272,272,272,270,255.09625,272,2.25,0,17.05125
"Hair-crested Drongo",2,372,366.34625,383.75875,307,286.0975,354.06,65,15.5375,89.77125
"Yellow-eyed Babbler",0,290.85,272.35,316.7,272,271.2825,323.5675,16.4,-37.22,44.4
"Puff-throated Babbler",1,375.6,286.35,386.905,491.35,415.495,591,-119.2,-247.615,-38
"Verditer Flycatcher",2,1090,1013.15,1136.1,324,272,382.6625,742,685.0625,809.9625
"White-browed Wagtail",0,272,245,272,249.4,242.8975,268.22,15,-14.3,27.00875
"Speckled Piculet",0,602,590.49,666,602,591,666,0,-64,64
"Whiskered Yuhina",2,1861.35,1691.995,1890,771,659.7,861,1087.075,902.1175,1199.63
"Bearded Vulture",0,1670.6,1559.6,2080.5475,1515.35,1268.85,1799.1975,235.35,-148.9725,661.235
"Chukar",0,1871.9,1643.42375,2379.04,1866.25,1742.8625,2113.08625,-35.15,-394.79375,480.92375
"River Lapwing",0,245,244,245,247.6,245,267.1125,-2.7,-22.99125,0
"Ruddy Shelduck",2,2570.5,412.5,3829.58875,249.6,245,271.18375,2312.475,158,3584.58875
"Fire-breasted Flowerpecker",2,1862,1845.625,1946.315,688.5,602,919,1189.2,947.265,1306.89
"Black Francolin",0,664.125,533,841.805,755.75,433.98125,1093.35,-51.4750000000001,-448.44125,318.7025
"Red-billed Chough",2,2737.65,2692.5,2768.69,2404.7,2151.96625,2630,319.675,98.9149999999998,586.71
"Yellow-billed Chough",2,2724,2703,2840.1975,2264.5,1728.49,2625.1,477.8,117.7575,1019.5975
"Lesser Whitethroat",2,2351.875,1684.2,2759.7675,272,272,272,2079.875,1412.2,2487.7675
"Pale-billed Flowerpecker",0,591,388,599.8,389.625,328.21,602,161.8,-136.0875,259.77375
"White-throated Laughingthrush",0,1332,1332,1332,1248,1225.05,1332,84,0,106.95
"Himalayan Black-lored Tit",2,1256.4,1035,1332,962,771,1044.1,302.85,71.3899999999999,513.515
"Gray Treepie",2,602,602,602,582.775,446,591,19.5,11,156
"Hill Pigeon",2,2664.8,2413.2625,2754.25,1456,1263.75,2035.05875,1180.85,666.3775,1433.3025
"Little Swift",0,584,395.3,596.9025,396.8,342.88,412.2525,183.275,-3.30249999999995,238.95125
"Lesser Yellownape",0,421.6,386,602,575.25,425.185,602,-92.925,-214,157.8
"White-winged Redstart",2,3263,3197.3875,3456.90625,3154.4,3068,3171.45625,112.375,41.9000000000002,348.39375
"Horned Lark",2,3881.925,3629.0625,4049.4375,3198,3197.9,3198,683.925,431.0625,851.5
"Chestnut-crowned Laughingthrush",2,1754.95,1542,1910.04375,1260.7,1242.37375,1335.22,469.275,286.975,641.63625
"Asian Emerald Dove",1,352,286.81625,385.435,388,388,444.445,-41.05,-127.09375,-4.06500000000002
"Robin Accentor",2,3341.95,3178.475,3698.025,2796.1,2790.25,2816.85,537.55,381.1625,901.2125
"Eurasian Magpie",1,2719.75,2694,2742,3196.25,3182.5,3198,-474.75,-503,-448.195
"Bar-winged Flycatcher-shrike",0,372,371.935,398.4,353.4,326,381.42,20.0999999999999,-8.03499999999996,63.105
"Red-billed Blue-Magpie",0,666,652.6775,794.6,677.4,665.775,791,0,-125,124.805
"White-crested Laughingthrush",1,386,386,425.5,498.35,441.8,625.9275,-110.7,-239.315,-41.97
"Dusky Crag-Martin",2,591,403,599,398.975,361.39,406.9075,188,7.38499999999987,230.95125
"White-tailed Nuthatch",0,1532,1383,1653.025,1396.05,1365,1608.7875,117.3,-124.3525,271.81
"Striated Laughingthrush",2,1332,1267.95,1332,1248,1248,1308.015,84,3.94875000000004,84
"Small Niltava",2,1293,1254,1332,455.4,390.26125,602,827.1,661.9,928.29625
"Black-hooded Oriole",0,248.9,245,272,259,245,272,-4.60000000000001,-27,25.7
"Jungle Owlet",0,245,245,272,247,245,276.2,-0.799999999999983,-28.99375,21.875
"Rufous-bellied Woodpecker",0,1659.5,1581,1926.66,1568.375,1542,1706.14,88,-42.215,367.005
"Scarlet Minivet",2,628.4,420.8,1083.5625,354.7,297,383.5875,285,50.1875,741.575
"Lineated Barbet",2,333.8,325.8325,372,302.55,277.15,326,32.6,2.75,78.6925
"Green-tailed Sunbird",2,2146,2028.46,2173,690.9,462.7575,916.22125,1441.85,1148.18375,1681.17125
"Oriental Pied-Hornbill",0,245,245,250.01,259.8,245,289.8025,-14.1,-44.51,0
"Maroon Oriole",2,1370.25,659.695,1484.68,379.5,302.0925,591.7425,965.75,228.25,1087.6575
"Red-whiskered Bulbul",0,270.5,245,272,250.4,245,272,7.30000000000001,-26.2,27
"Greater Yellownape",0,523.55,405.83125,824.385,602,460.25,969.89,-69.1,-426.86,220.32875
"Blue-winged Minla",0,1328.1,865.525,1332,1248,974.25,1332,58.3499999999999,-402.5375,357.75
"Streak-breasted Scimitar-Babbler",0,2173,1871.5625,2173,1905,1624.225,2156.4625,172,-88.3624999999998,548.775
