"Species","Group","Median_S","LCI_S","UCI_S","Median_W","LCI_W","UCI_W","Median_diff","LCI_diff","UCI_diff"
"Green-backed Tit",0,2634.6,2624,2677,2630,2626.99625,2630,5.99999999999932,-4.21124999999982,49.606249999999
"Oriental Turtle-Dove",2,3487,3423.1,3538.8075,2312,2173,2417,1175,1042.5,1322.5725
"Common Rosefinch",2,4026.9,3862.9625,4211,3366.2,2985.35,3540,689.275000000001,391.097499999999,1048.59375
"Great Barbet",2,2499,2499,2504.41125,2417,2417,2417,82,82,87.4112499999991
"Ashy Drongo",2,2511,2510,2536.01,1748.45,1422.93875,1870,764.949999999999,640.39,1087.8175
"Eurasian Sparrowhawk",0,3828,3503,4595.5,3503.25,3263,3594.3,337.45,-17.5049999999986,1146.88875
"Gray Wagtail",2,3678,3525.02375,3892.53875,2011.2,1814.4875,2417.0775,1663.25,1218.70875,1991.5475
"Gray-winged Blackbird",2,2606.75,2538.78,2652,2417,2299.65,2417,198.75,122.19,310.123750000001
"Himalayan Griffon",2,3729.7,3513.93125,4089.9625,2874,2788,2893,873.4,626.13,1210.345
"White Wagtail",2,4253,4171.44625,4421.2675,2111.075,1805.93875,2630,2157.325,1596.6675,2497.71125
"White-capped Redstart",2,3680.775,3519.03125,3986.65,2844,2842.59625,2844,837.5,675.03125,1142.65
"Spotted Dove",2,2173,2173,2224.35875,1361.675,1309,1493.76875,813.75,679.25,873.406249999999
"Black-headed Jay",0,2417,2417,2417,2417,2417,2417,0,0,0
"Eurasian Kestrel",2,4406.9,4253,4519.89625,4166.9,3517.04625,4186.2,259.899999999999,81.5487499999993,886.701249999999
"Gray-headed Canary-Flycatcher",2,2499,2499,2510,1383,1332,1542.47,1116,956.530000000001,1173.905
"Indian White-eye",2,2146.9,2093,2173.25,2049,2011,2095,98.3499999999999,24.4387500000002,162
"Rock Pigeon",0,2085.875,2035,2250.7275,2108,2079.37875,2173.4,-23.7500000000005,-97.5037500000005,140.85625
"Scaly-bellied Woodpecker",0,2789.975,2693.64125,2893,2691,2667,2743.8,90.8999999999999,-7.70999999999983,214.025
"Spotted Forktail",0,2531.6,2457.975,2588.45,2642.5,2417,2706.8975,-95.3499999999972,-203.6225,123.830000000001
"Black Drongo",2,1737.775,1597.98125,1910.5025,861,827,889.213749999999,884.5,737.592500000001,1058.88375
"Common Kingfisher",0,1773.95,1612.19875,1964.2575,2008.925,1715.7925,3214.9,-241.874999999999,-1491.98,134.092499999999
"Eurasian Coot",2,4505.9,3263,4536,3237,3237,3237,1268.9,26,1299
"Eurasian Moorhen",0,3242.1,3237,3270.5325,3236,3220,3243.47875,9.80000000000018,-2.40374999999965,43
"Gray Heron",0,3245.4,3131.495,3579.42,3254.95,3251.6725,3262.5975,-17.5999999999999,-123.8575,327.345
"Little Grebe",2,3181,3109.02749999999,3189.4825,1586.65,1580.06375,1601.1425,1594.025,1522.09249999999,1603.4
"Mallard",0,3688.8,3249.3875,4534.1125,3263,3251.3875,3263,425.800000000003,-13.6125,1271.3125
"White-throated Kingfisher",0,1580,1580,1586,1585.9,1580,1595.00375,-4.39999999999986,-15,2.55125000000017
"Black-throated Tit",2,2645,2623.53875,2677,2417,2417,2491.8,214.5,140.845000000001,260
"Variegated Laughingthrush",2,3378.25,3216,3524,2941,2932.8925,2941,437.3,276.70625,583
"Eurasian Jay",2,2513.9,2484,2609,2417,2417,2417,96.8999999999996,67,192
"Gray-headed Woodpecker",2,2499,2475.4,2499,2417,2417,2417,82,58.2899999999979,82
"Himalayan Woodpecker",0,2930,2893,2965,2941,2860,2941,-8.35000000000059,-48,77.28625
"Asian Barred Owlet",0,2314.75,2173.7,2458,2197,2154.08,2288.05,127.575,-54.3262500000006,269.907500000001
"Crested Kingfisher",0,1780.5,1721.2875,1883.6125,1741.525,1585.955,1797.515,59.7749999999999,-51.1399999999999,231.86375
"Jungle Babbler",0,1423,1419,1485.61,1504.15,1434,1579.40375,-74.5249999999992,-155.515,13.6037499999999
"Jungle Myna",2,1952,1946.4,2010,1562.2,1365,1775.35,403.000000000001,182.115000000001,627.09
"Oriental Magpie-Robin",2,1477.925,1422.09,1527.05,1305.925,1216.985,1360.6,170.6,87.3387499999999,271.606250000001
"Red-wattled Lapwing",0,827,827,898,898.325,827,1194,-67.4999999999995,-367,20.78875
"Lemon-rumped Warbler",2,3221.525,3144.00875,3300.08375,2312,2282,2441.40125,908.875,765.2025,991.902499999999
"Blue-throated Barbet",2,2011,1966,2038.11875,1905,1780.785,1997.30875,105.4,10.5900000000001,235.0575
"Brownish-flanked Bush Warbler",2,2784,2739.03,2823.5725,2228.95,2138,2293,554.449999999999,472.315,659.9975
"Common Tailorbird",1,1135.8,1034.97,1164,1227.15,1164,1255,-98.9000000000003,-214.902500000003,-29.2925000000002
"Indian Pond-Heron",2,3190,1686.60875,3238.50375,1599.05,1588,1607.10375,1588.6,89.95,1642.5025
"Little Egret",2,1622.625,1602.99375,1810,1580.05,1562.12125,1591.75625,42.8249999999996,18.04875,230.5125
"Plum-headed Parakeet",2,1770.05,1630.91375,1883.53625,1383,1352,1514.4025,371.674999999999,210.297499999999,503.602499999999
"Black-chinned Babbler",0,2417,2324.70125,2417,2233,2173.3,2412.75875,183.625,0,243.6025
"Brown-fronted Woodpecker",0,2417,2242.9875,2429.35125,2286.775,2225.27,2380.16375,122.699999999999,-50.5600000000006,194.17125
"Chestnut-bellied Nuthatch",2,2067,1946.3925,2174.73875,1925.125,1738.4675,2046.0025,148.575,1.99124999999978,349.82375
"Himalayan Prinia",2,2233,2181.1175,2331.1025,2153.2,2094.63375,2200,89.5749999999998,2.82249999999991,205.15625
"Kalij Pheasant",0,2499,2417,2499,2499,2417,2499,0,-82,82
"Pied Kingfisher",0,1587,1584,1612,1600.225,1584,1610.36375,-6.67499999999995,-23.865,21.0312499999998
"Red-billed Leiothrix",0,2039.5,1877.35125,2066.1225,2070.5,2049,2100,-44.7750000000001,-191.555000000004,3.00499999999999
"Rufous Sibia",2,2738,2711.95,2776.2,2499,2492.3925,2499.15,239,212.949999999999,279.799999999999
"Eurasian Hoopoe",2,4243.4,4106.37625,4275.01875,1936.4,1604.755,2115,2281.975,2073.50625,2637.8725
"Slaty-headed Parakeet",2,2417,2417,2417,2177.8,2173,2198,239.2,218.8975,244
"Long-tailed Minivet",2,2864.4,2810,2892.5125,2173,2108,2262.2,693.8,594.795,768.04125
"Eurasian Collared-Dove",2,2417,2417,2417,1589.1,1344.6225,1722.6175,827.9,694.3825,1072.3775
"Long-tailed Shrike",2,3413.4,3269.1925,3533.65875,2054.5,1916.4875,2142.15,1346.85,1174.37,1554.7725
"Brown Dipper",0,3686.1,3379.37,3900.07875,3518.5,3420,3533.5,194.599999999999,-122.2125,442.486250000001
"Greenish Warbler",2,3242,3022.29875,3404.5325,1010.3,666,1657.11375,2241.9,1586.63875,2600.305
"Siberian Stonechat",2,3265.6,2982,3573.98,2023.825,1759.05625,2097.905,1286.925,956.544999999999,1633.245
"Baya Weaver",0,827,827,827,827,827,827,0,0,0
"Black-winged Stilt",2,4536,4329,4541.0025,602,602,962.374999999993,3933.9,3573.62500000001,3939.0025
"Cattle Egret",0,1350,1177.35875,1580,1219.6,921.68125,1262.5125,215.574999999994,-68.9337499999999,568.4675
"Common Sandpiper",2,4530,4320.7,4537.75,3198,1909.625,3210.8,1333.2,1123.725,2570.925
"Pied Bushchat",0,1938.1,1793.6325,2092.5375,1721.5,1332,2052.3075,216.125,-179.01875,666.080000000002
"White-breasted Waterhen",0,1185,810.636249999999,1307.7,870.15,754.975,1082.4975,274.924999999999,-111.163749999999,491.77125
"Barn Swallow",2,3240.95,3204.64125,3307.90125,2108,2107.24375,2114.25,1132.8,1096.25625,1199.90125
"Gray-breasted Prinia",0,1475.325,1419,1542,1494.125,1419,1568.5025,-33.5749999999997,-135.65375,86.51
"Paddyfield Pipit",2,1134.75,1134.75,1134.75,1129.8,1129.8,1129.8,4.9500000000005,4.9500000000005,4.9500000000005
"Red-rumped Swallow",1,2035,2011,2058.25125,2108,2071.52625,2108,-73,-97,-24.8949999999996
"Indian Robin",2,1392.2,1323,1442.43,1264,1226,1352,115.724999999999,10.5624999999998,187
"Purple Sunbird",2,1251.5,1216.175,1328.30125,832.1,666,1050.75625,420.8,201.6,584.6425
"Indian Peafowl",0,1496,1425.5475,1735.4475,1504.55,1150.985,1732.27,22.6749999999998,-240.353749999999,355.96
"Brown-headed Barbet",0,827,827,861,827,827,827,0,0,34
"Coppersmith Barbet",0,861,831,902.439999999999,1103.4,806.72,1247.66,-236.8,-385.3,56.4999999999998
"Green Bee-eater",0,682.7,657.0475,752,777.2,666,820,-85.0500000000004,-152.53625,33.6887499999999
"Red Junglefowl",0,1710.85,1535.56,1893,1695.5,1534.73,1961.56625,14.9249999999989,-285.106250000001,289.39125
"Scaly-breasted Munia",0,1558.05,1455.99375,1630.25,1556.2,1371.98125,1683.62375,1.8000000000003,-164.64,196.0175
"White-throated Fantail",0,1765.2,1580.19875,1909.8675,1647.025,1555.06,1784.8175,112.275,-91.75,271.281249999998
"Ashy Prinia",1,834.95,827,904.5125,1165.5,1012.73625,1221.61375,-333.025,-381.72625,-152.57375
"Greater Coucal",0,830.675,827,883,827,827,887.20375,0.899999999999977,-52.1399999999995,55.9025
"Indian Gray Hornbill",1,830,827,884.355,1160.1,963.9975,1215.4575,-303.65,-382.905,-124.768749999999
"Hill Partridge",2,2915.2,2893,2965,2494.95,2417,2499,433.075,394,520.2525
"Chestnut-bellied Rock-Thrush",2,2917.5,2810,2959.1375,2175.4,2108,2260.7475,745.45,624.922500000001,820.7825
"Hume's Warbler",2,3142.9,2965,3380.15125,1896.05,1794.7875,2012.5175,1243.825,1016.29625,1503.31625
"Pink-browed Rosefinch",2,3605.775,3532.4375,3624.69375,2608.925,2555.15,2623.1,1003.75,927.06875,1063.4
"Fulvous-breasted Woodpecker",2,2100.6,1921.8175,2263.78,1870,1583.6625,1944.38,271.700000000001,25.5625000000003,599.2025
"Gray-capped Pygmy Woodpecker",0,2035.7,1665.60125,2111.7175,1785.35,1456.45,1921.4125,242.75,-149.357500000001,550.22125
"Rusty-cheeked Scimitar-Babbler",0,2417,2345.185,2417,2417,2245.24375,2417,0,-62.00625,157.137500000003
"Brown Rock Chat",0,827,827,827,827,827,827,0,0,0
"Common Babbler",0,828.55,827,858.27,827,827,827,1.55000000000001,0,31.2699999999998
"Gray Francolin",0,830.55,702.195,864.495,812,666,827,27.9000000000001,-96.1962500000017,180.15875
"Laughing Dove",0,1070.5,827,2497.39999999999,2915.5,1386.28,3214,-1858.025,-2283.4,33.0099999999982
"Brahminy Starling",2,1223,1056,1288.75625,827,827,827,396,229,461.756249999999
"Rufous-bellied Niltava",2,2520.25,2511,2624,1912.8,1681,2050.2,620.55,464.145,869.7
"Citrine Wagtail",2,4532,4468,4563.32,1580,1011,1797.0475,2949.6,2706.6425,3509.6725
"Black-rumped Flameback",0,861,742.62875,861,701.724999999999,666,861,127.75,-34.515,195
"Green Sandpiper",2,4534,4282.6975,4543.6,3263,3263,3263,1271,1019.6975,1280.805
"Indian Spot-billed Duck",0,602,602,602,602,602,602,0,0,0
"Spotted Owlet",0,827,827,994.9375,827,827,840.837499999999,0,-34.09375,172.075
"Bank Myna",2,1122.2,1122.2,1122.2,661.55,661.55,661.55,460.649999999999,460.649999999999,460.649999999999
"Asian Pied Starling",0,827,827,827,827,827,827,0,0,0
"Indian Roller",0,535.6,427.615,727.485,443.45,422,525.879999999999,85.3999999999999,-51.6124999999999,288.152499999999
"Crested Serpent-Eagle",0,2417,2417,2471.65875,2417,2417,2417,0,0,54.6587499999994
"Fire-fronted Serin",2,4432,4234.1,4619.16375,4027.2,3623.765,4098.05,413.274999999999,168.98,844.307499999999
"Shikra",0,1805.125,1570.23875,1902.72,1699.05,1367.45,2089.5875,94.2750000000004,-354.863749999999,444.807500000004
"Hair-crested Drongo",2,1308.4,1261.28875,1323,1064.1,898,1215,239.4,72.8962499999994,393.5175
"Yellow-eyed Babbler",0,827,827,872,827,827,889.2275,0,-62.2274999999999,45
"Puff-throated Babbler",0,985,861,1107.95,1255,966.56,1255,-253.1,-394,27.4874999999996
"Verditer Flycatcher",2,2575,2529.85,2617.2125,1929.3,1495,2054.7625,667.799999999998,520.4125,1069.7875
"White-browed Wagtail",2,2670,1770.50625,3288.515,1074.75,830.425,1194,1604.55,692.933749999999,2244.875
"Speckled Piculet",0,2045.2,1905.275,2417,2173,2050.05,2352.72,-129.5,-363.199999999999,276.259999999999
"Whiskered Yuhina",0,2593.25,2511,2632.5275,2521.05,2499,2550,60.9750000000001,-30.4074999999996,123.2
"Bearded Vulture",2,5359,5117.18,5359,4211,4211,4211,1148,906.179999999998,1148
"Chukar",2,4714,4549.25,5267,4211,4211,4211,503,338.25,1056
"River Lapwing",0,532.075,441.85,631.44875,612.625,497.6375,733.89,-73.6499999999995,-222.0825,82.3237499999997
"Ruddy Shelduck",2,4638.2,4539.64875,4809.28125,3263,3263,3263,1375.2,1276.64875,1546.28125
"Fire-breasted Flowerpecker",2,2510,2503.4325,2510,2059.65,1870,2138,449.9,372,640
"Black Francolin",2,2417,2362.9975,2417,2213.75,2123.96375,2269.1,200.074999999999,142.4,293
"Red-billed Chough",2,4703.375,4611.065,4950.57875,4211,4211,4211,492.375,400.065,739.57875
"Yellow-billed Chough",2,5267,5042.8,5267,4246.2,4211,4329.415,987.25,786.832499999999,1056
"Lesser Whitethroat",2,3640.75,3540,3889.745,1199.8,827,1329.0075,2556.475,2243.6275,3006.015
"Pale-billed Flowerpecker",0,788.8,666,883,995.7,698.32375,1065,-185.05,-379.44375,93.4587499999999
"White-throated Laughingthrush",0,2417,2417,2418.7625,2417,2417,2417,0,0,1.76249999999999
"Himalayan Black-lored Tit",2,2406.975,2172.745,2484,2142.525,2108,2215.5125,264.2,22.1499999999994,370.22
"Gray Treepie",0,2417,2417,2417,2417,2417,2417,0,0,0
"Hill Pigeon",2,4822.125,4665,5131.15,4385.5,4211,4462.3,437.7,232.55,806.377499999999
"Little Swift",0,1952,1952,2005.06125,1952,1480.34375,1952,15.4000000000001,0,479.677500000001
"Lesser Yellownape",0,2049,1935.1925,2173,1987.75,1806.22875,2086.805,77.95,-81.06875,282.55625
"White-winged Redstart",2,5345,5267,5359,3707.6,3605.1625,3792.4,1629.3,1513.28125,1742.1
"Horned Lark",2,5239.55,4894,5359,4411,4248.4,4468,821.8,474.131249999999,1044.7125
"Chestnut-crowned Laughingthrush",2,2893,2826.6,2926.3,2417,2417,2461,476,394,509.3
"Asian Emerald Dove",2,1640,1380,1898,1333.2,1300.7975,1457.75,296.449999999999,35.7075,563.12375
"Robin Accentor",2,5285.05,5251.0875,5353.8875,4211,4211,4211,1074.05,1040.0875,1142.8875
"Eurasian Magpie",2,4237.025,4188.9375,4294.92,4148,4117.6,4154,90.1000000000004,42.497500000001,165.09125
"Bar-winged Flycatcher-shrike",2,1738,1552.5525,1988.56,1463.5,1339.8,1632.9575,272.349999999999,10.2525000000001,605.2825
"Red-billed Blue-Magpie",0,2155,2097.995,2215,2173.35,2134.63875,2303.5125,-21.5500000000002,-167.2325,74.2049999999998
"White-crested Laughingthrush",0,1663.25,1422.2,1879.3,1870,1870,1891.7,-206.75,-447.8,9.29999999999973
"Dusky Crag-Martin",1,1011,861,1035.82125,1342.9,1032.55,1913,-357.6,-902,-33.7350000000002
"White-tailed Nuthatch",2,2810,2738.295,2839.8,2631.5,2627,2644.7,174,97.70875,205.199999999999
"Striated Laughingthrush",2,2514.7,2496.6,2585.0375,2417,2417,2417,97.6999999999998,79.5999999999995,168.0375
"Small Niltava",2,2417,2417,2417,1778.9,1694.255,1917.625,638.1,499.375000000001,722.745
"Black-hooded Oriole",0,685.15,644,759.215,666,616,666,27.9999999999999,-22,114
"Jungle Owlet",0,733.375,628.65,985.7,713.5,623.53125,881.5625,11.8249999999998,-194.149999999999,291.88125
"Rufous-bellied Woodpecker",2,2776.75,2734.99,2893,2497.2,2425.29125,2504.95,279.55,233.050000000001,409.2275
"Scarlet Minivet",2,2522.55,2170.375,2536.45,1924,1745.175,2115,590.8,197.1125,767.55
"Lineated Barbet",0,797.25,666,867,688.9,662.2475,853.55,85.5500000000003,-112.345,200.3675
"Green-tailed Sunbird",2,2770.4,2708.0675,2815.25,2417,2173,2420.1,373.024999999999,306.019999999999,631.419999999999
"Oriental Pied-Hornbill",0,827,827,859.3425,827,676.8,861,0,-34,152.015
"Maroon Oriole",0,2417,2417,2417,2417,2417,2417,0,0,0
"Red-whiskered Bulbul",0,791,692,827,827,669,827,-20.1999999999997,-135,114
"Greater Yellownape",0,2079.1,2041.8425,2211,2083.5,2029.55,2159.16875,3.34999999999991,-89.41875,137.9225
"Blue-winged Minla",0,2093,2037.175,2167.9375,2096.7,1790.775,2174,3.59999999999991,-106.0125,345.6875
"Streak-breasted Scimitar-Babbler",0,2417,2417,2417,2417,2417,2417,0,0,0
